CLASS,SUBCLASS,VARIABLE,VALUE,iso3,sheet,year
INFLOW,SURFACE WATER,Flood,0,mli,sheet1,2017
INFLOW,GROUNDWATER,Natural,0,mli,sheet1,2017
INFLOW,GROUNDWATER,Utilized,0,mli,sheet1,2017
INFLOW,OTHER,Desalinized,0,mli,sheet1,2017
STORAGE,CHANGE,Surface storage,-22.21,mli,sheet1,2017
STORAGE,CHANGE,Storage in sinks,0,mli,sheet1,2017
OUTFLOW,ET LANDSCAPE,Protected,0,mli,sheet1,2017
OUTFLOW,ET LANDSCAPE,Utilized,187.33,mli,sheet1,2017
OUTFLOW,ET LANDSCAPE,Modified,29.77,mli,sheet1,2017
OUTFLOW,ET LANDSCAPE,Managed,4.77,mli,sheet1,2017
OUTFLOW,ET UTILIZED FLOW,Protected,0,mli,sheet1,2017
OUTFLOW,ET UTILIZED FLOW,Utilized,85.04,mli,sheet1,2017
OUTFLOW,ET UTILIZED FLOW,Modified,24.63,mli,sheet1,2017
OUTFLOW,ET UTILIZED FLOW,Managed,4.9,mli,sheet1,2017
OUTFLOW,ET INCREMENTAL,Manmade,4.9,mli,sheet1,2017
OUTFLOW,ET INCREMENTAL,Natural,109.67,mli,sheet1,2017
OUTFLOW,SURFACE WATER,Main riverstem,24.6,mli,sheet1,2017
OUTFLOW,SURFACE WATER,Tributaries,0,mli,sheet1,2017
OUTFLOW,SURFACE WATER,Utilized surface water,0,mli,sheet1,2017
OUTFLOW,SURFACE WATER,Flood,0,mli,sheet1,2017
OUTFLOW,SURFACE WATER,Interbasin transfer,0,mli,sheet1,2017
OUTFLOW,GROUNDWATER,Natural,0,mli,sheet1,2017
OUTFLOW,GROUNDWATER,Utilized,0,mli,sheet1,2017
OUTFLOW,OTHER,Non-utilizable,0,mli,sheet1,2017
OUTFLOW,OTHER,Other,0,mli,sheet1,2017
OUTFLOW,RESERVED,Commited,0,mli,sheet1,2017
OUTFLOW,RESERVED,Navigational,0,mli,sheet1,2017
OUTFLOW,RESERVED,Environmental,6.69,mli,sheet1,2017
